id,name,category,subcategory,latitude,longitude,city,description,rating,match_confidence,opening_hours,opening_hours_source,has_opening_hours,is_24_7,is_likely_open,has_match_confidence,score,has_valid_source,visit_duration,tags,tags_str,content_base,content_length,has_content_text,cluster_geo,has_cluster_geo,visit_duration_filled,rating_filled,match_confidence_filled,score_norm,rating_norm,match_confidence_norm,visit_duration_norm,quality_signal,similarity_score
6133,Montjuic (Barcelona),tourist_attraction,attraction,41.3642,2.15825,Barcelona,mountain,4.1,0.61,"Nov-Mar: 10:00-18:00; Apr-May,Sep-Oct: 10:00-19:00; Jun-Aug: 10:00-20:00; Dec 25,Jan 01,May 01,Jun 24: off",OSM,True,False,True,True,3.0529999999999995,True,60,['has_schedule'],has_schedule,montjuic (barcelona) tourist_attraction attraction mountain has_schedule,72,True,5,True,60,4.1,0.61,0.6573589076739106,0.6190476190476188,0.5851063829787235,0.45454545454545453,0.636943,
6139,Gran Teatro del Liceo,cultural,theatre,41.3803,2.17342,Barcelona,opera house,4.2,0.5037655860349127,,,False,False,False,False,2.6274602244389027,False,120,['culture' 'indoor' 'long_visit'],culture|indoor|long_visit,gran teatro del liceo cultural theatre opera house culture|indoor|long_visit,76,True,1,True,120,4.2,0.5037655860349127,0.4350915090055371,0.6666666666666666,0.47209104897331144,1.0,0.498535,
6165,Camp Nou,tourist_attraction,attraction,41.3809,2.12292,Barcelona,association football venue,4.5,0.5037655860349127,,,False,False,False,False,2.805960224438903,False,60,[],,camp nou tourist_attraction attraction association football venue,65,True,2,True,60,4.5,0.5037655860349127,0.528325403792438,0.8095238095238094,0.47209104897331144,0.45454545454545453,0.59019,
6169,Parque de Joan Miró,tourist_attraction,attraction,41.378,2.14834,Barcelona,park,4.4,0.5037655860349127,,,False,False,False,False,2.746460224438903,False,60,[],,parque de joan miró tourist_attraction attraction park,54,True,5,True,60,4.4,0.5037655860349127,0.4972474388634711,0.761904761904762,0.47209104897331144,0.45454545454545453,0.559638,
6170,Plaza del Rey (Barcelona),tourist_attraction,attraction,41.3841,2.17741,Barcelona,square,4.5,0.55,Mo off; Tu-We 18:00-01:00; Th 18:00-02:00; Fr 18:00-03:00; Sa 12:30-03:00; Su 17:30-01:00,OSM,True,False,True,True,3.315,True,60,['has_schedule'],has_schedule,plaza del rey (barcelona) tourist_attraction attraction square has_schedule,75,True,1,True,60,4.5,0.55,0.7942064171090257,0.8095238095238094,0.5212765957446809,0.45454545454545453,0.757096,
6187,Torre Glòries,tourist_attraction,attraction,41.4035,2.18952,Barcelona,tower,4.3,0.5037655860349127,,,False,False,False,False,2.6869602244389026,False,60,[],,torre glòries tourist_attraction attraction tower,49,True,6,True,60,4.3,0.5037655860349127,0.466169473934504,0.7142857142857141,0.47209104897331144,0.45454545454545453,0.529087,
6206,Basílica de Santa María del Mar,religious,church,41.3838,2.182,Barcelona,catholic parish church,4.7,0.5037655860349127,,,False,False,False,False,2.9249602244389026,False,40,['historic' 'religious'],historic|religious,basílica de santa maría del mar religious church catholic parish church historic|religious,90,True,1,True,40,4.7,0.5037655860349127,0.5904813336503717,0.9047619047619047,0.47209104897331144,0.2727272727272727,0.651293,
6211,Torre del Baró,tourist_attraction,attraction,41.4516,2.17859,Barcelona,tower,4.1,0.5037655860349127,,,False,False,False,False,2.5679602244389024,False,60,[],,torre del baró tourist_attraction attraction tower,50,True,4,True,60,4.1,0.5037655860349127,0.40401354407657003,0.6190476190476188,0.47209104897331144,0.45454545454545453,0.467984,
6220,Castillo de Montjuic,historic,castle,41.3634,2.16599,Barcelona,castle,4.5,0.87,Nov 01-Feb 28 10:00-18:00; Mar 01-Oct 31 10:00-20:00,OSM,True,False,True,True,3.411,True,90,['has_schedule' 'historic' 'long_visit' 'touristic'],has_schedule|historic|long_visit|touristic,castillo de montjuic historic castle castle has_schedule|historic|long_visit|touristic,86,True,5,True,90,4.5,0.87,0.8443490159860144,0.8095238095238094,0.8617021276595745,0.7272727272727273,0.838246,
6261,Bellesguard,monument,monument,41.4096,2.12686,Barcelona,manor house,4.7,1.0,"PH,Tu-Su 10:00-15:00; Dec 25,Dec 26,Jan 01,Jan 06: closed",OSM,True,False,True,True,3.59,True,25,['has_schedule' 'historic' 'touristic'],has_schedule|historic|touristic,bellesguard monument monument manor house has_schedule|historic|touristic,73,True,2,True,25,4.7,1.0,0.937844070142066,0.9047619047619047,1.0,0.13636363636363635,0.938897,
6282,Can Serra,administrative,government,41.3957,2.15775,Barcelona,building,3.3,1.0,Mo-Fr 09:00-14:00,OSM,True,False,True,True,2.6099999999999994,True,20,['has_schedule' 'institutional' 'quick_visit'],has_schedule|institutional|quick_visit,can serra administrative government building has_schedule|institutional|quick_visit,83,True,3,True,20,3.3,1.0,0.42597170660614003,0.23809523809523803,1.0,0.09090909090909091,0.465107,
6287,La Rambla,tourist_attraction,attraction,41.3811,2.17334,Barcelona,street,4.1,0.5037655860349127,,,False,False,False,False,2.5679602244389024,False,60,[],,la rambla tourist_attraction attraction street,46,True,1,True,60,4.1,0.5037655860349127,0.40401354407657003,0.6190476190476188,0.47209104897331144,0.45454545454545453,0.467984,
6291,Casa Vicens,historic,castle,41.4035,2.15063,Barcelona,monument,3.6,1.0,"PH,Mo-Su 10:00-20:00; Dec 25,Jan 01,Jan 06: off",OSM,True,False,True,True,2.82,True,90,['has_schedule' 'historic' 'long_visit' 'touristic'],has_schedule|historic|long_visit|touristic,casa vicens historic castle monument has_schedule|historic|long_visit|touristic,79,True,3,True,90,3.6,1.0,0.5356586416495529,0.380952380952381,1.0,0.7272727272727273,0.566633,
6333,Palacio Güell,tourist_attraction,attraction,41.3788,2.17421,Barcelona,palace,4.4,0.83,Apr-Oct: 10:00-20:00; Nov-Mar: 10:00-17:30,OSM,True,False,True,True,3.329,True,60,['has_schedule'],has_schedule,palacio güell tourist_attraction attraction palace has_schedule,63,True,1,True,60,4.4,0.83,0.8015188794452534,0.761904761904762,0.8191489361702128,0.45454545454545453,0.79426,
6337,Ciudadela de Barcelona,tourist_attraction,attraction,41.3865,2.18929,Barcelona,fortress,4.3,0.51,Mo-Su 10:00-22:30,OSM,True,False,True,True,3.163,True,60,['has_schedule'],has_schedule,ciudadela de barcelona tourist_attraction attraction fortress has_schedule,74,True,1,True,60,4.3,0.51,0.7148139688871269,0.7142857142857141,0.4787234042553192,0.45454545454545453,0.679268,
6360,Casa de l'Aigua,tourist_attraction,attraction,41.4536,2.18754,Barcelona,building,4.7,0.5037655860349127,,,False,False,False,False,2.9249602244389026,False,60,[],,casa de l'aigua tourist_attraction attraction building,54,True,4,True,60,4.7,0.5037655860349127,0.5904813336503717,0.9047619047619047,0.47209104897331144,0.45454545454545453,0.651293,
6465,Plaza de toros Monumental de Barcelona,tourist_attraction,attraction,41.4001,2.18116,Barcelona,bullring,4.5,0.97,"Tu-Sa 10:00-14:00, 16:00-19:00",OSM,True,False,True,True,3.441,True,60,['has_schedule'],has_schedule,plaza de toros monumental de barcelona tourist_attraction attraction bullring has_schedule,90,True,6,True,60,4.5,0.97,0.8600185781350732,0.8095238095238094,0.9680851063829787,0.45454545454545453,0.863605,
6480,Parque del Laberinto de Horta,park,conservatory,41.4403,2.14556,Barcelona,garden,4.6,0.5037655860349127,,,False,False,False,False,2.8654602244389027,False,60,['culture' 'indoor'],culture|indoor,parque del laberinto de horta park conservatory garden culture|indoor,69,True,0,True,60,4.6,0.5037655860349127,0.5594033687214048,0.8571428571428569,0.47209104897331144,0.45454545454545453,0.620741,
6509,Casa Macaya,tourist_attraction,attraction,41.3999,2.16955,Barcelona,building,4.2,0.5037655860349127,,,False,False,False,False,2.6274602244389027,False,60,[],,casa macaya tourist_attraction attraction building,50,True,3,True,60,4.2,0.5037655860349127,0.4350915090055371,0.6666666666666666,0.47209104897331144,0.45454545454545453,0.498535,
6510,Torre d'aigües de la Catalana de Gas,tourist_attraction,attraction,41.3838,2.19257,Barcelona,building,4.1,0.5037655860349127,,,False,False,False,False,2.5679602244389024,False,60,[],,torre d'aigües de la catalana de gas tourist_attraction attraction building,75,True,1,True,60,4.1,0.5037655860349127,0.40401354407657003,0.6190476190476188,0.47209104897331144,0.45454545454545453,0.467984,
6515,Casa Garriga Nogués,tourist_attraction,attraction,41.3887,2.16547,Barcelona,building,4.3,0.5037655860349127,,,False,False,False,False,2.6869602244389026,False,60,[],,casa garriga nogués tourist_attraction attraction building,58,True,1,True,60,4.3,0.5037655860349127,0.466169473934504,0.7142857142857141,0.47209104897331144,0.45454545454545453,0.529087,
6516,Editorial Montaner i Simón,tourist_attraction,attraction,41.3917,2.16361,Barcelona,building,4.6,0.5037655860349127,,,False,False,False,False,2.8654602244389027,False,60,[],,editorial montaner i simón tourist_attraction attraction building,65,True,3,True,60,4.6,0.5037655860349127,0.5594033687214048,0.8571428571428569,0.47209104897331144,0.45454545454545453,0.620741,
6636,Palacio de la Música Catalana,cultural,theatre,41.3876,2.17522,Barcelona,concert hall,4.9,0.93,Mo-Su 09:00-15:30,OSM,True,False,True,True,3.709,True,120,['culture' 'has_schedule' 'indoor' 'long_visit'],culture|has_schedule|indoor|long_visit,palacio de la música catalana cultural theatre concert hall culture|has_schedule|indoor|long_visit,98,True,1,True,120,4.9,0.93,1.0,1.0,0.9255319148936172,1.0,0.98883,
6651,Casa Bruno Cuadros,tourist_attraction,attraction,41.3814,2.17332,Barcelona,building,4.3,0.48,"Su-Th 13:00-01:00, Fr,Sa 12:30-01:00",OSM,True,False,True,True,3.154,True,60,['has_schedule'],has_schedule,casa bruno cuadros tourist_attraction attraction building has_schedule,70,True,1,True,60,4.3,0.48,0.7101131002424093,0.7142857142857141,0.4468085106382979,0.45454545454545453,0.671661,
6787,Canódromo Meridiana,tourist_attraction,attraction,41.4275,2.18335,Barcelona,building,4.6,0.5037655860349127,,,False,False,False,False,2.8654602244389027,False,60,[],,canódromo meridiana tourist_attraction attraction building,58,True,4,True,60,4.6,0.5037655860349127,0.5594033687214048,0.8571428571428569,0.47209104897331144,0.45454545454545453,0.620741,
6806,Església de la Concepció (Barcelona),tourist_attraction,attraction,41.3946,2.16733,Barcelona,church building,4.3,0.5037655860349127,,,False,False,False,False,2.6869602244389026,False,60,[],,església de la concepció (barcelona) tourist_attraction attraction church building,82,True,3,True,60,4.3,0.5037655860349127,0.466169473934504,0.7142857142857141,0.47209104897331144,0.45454545454545453,0.529087,
6851,Iglesia de Santa María del Pino,religious,church,41.3821,2.17399,Barcelona,church building,4.6,0.68,"Mo-Th 18:00-20:00; Fr,Sa 09:30-11:00, 18:00-20:00; Su,PH 11:00-13:00",OSM,True,False,True,True,3.424,True,40,['has_schedule' 'historic' 'religious'],has_schedule|historic|religious,iglesia de santa maría del pino religious church church building has_schedule|historic|religious,96,True,1,True,40,4.6,0.68,0.8511391595839399,0.8571428571428569,0.6595744680851066,0.2727272727272727,0.823905,
6860,Carrer del Bisbe,tourist_attraction,attraction,41.3833,2.17644,Barcelona,street,4.2,0.4,Mo-Sa 10:00-19:00; Su 10:00-20:00,OSM,True,False,True,True,3.06,True,60,['has_schedule'],has_schedule,carrer del bisbe tourist_attraction attraction street has_schedule,66,True,1,True,60,4.2,0.4,0.6610151388420247,0.6666666666666666,0.3617021276595745,0.45454545454545453,0.617531,
6861,Capilla de Santa Ágata,religious,chapel,41.3843,2.1775,Barcelona,chapel,4.2,0.5037655860349127,,,False,False,False,False,2.6274602244389027,False,25,['historic' 'religious'],historic|religious,capilla de santa ágata religious chapel chapel historic|religious,65,True,1,True,25,4.2,0.5037655860349127,0.4350915090055371,0.6666666666666666,0.47209104897331144,0.13636363636363635,0.498535,
6863,Palacio del Barón de Quadras,tourist_attraction,attraction,41.3967,2.1614,Barcelona,palace,4.1,0.5037655860349127,,,False,False,False,False,2.5679602244389024,False,60,[],,palacio del barón de quadras tourist_attraction attraction palace,65,True,3,True,60,4.1,0.5037655860349127,0.40401354407657003,0.6190476190476188,0.47209104897331144,0.45454545454545453,0.467984,
6864,Aduana del Puerto de Barcelona,tourist_attraction,attraction,41.3748,2.17729,Barcelona,building,4.5,0.57,Mo-Fr 07:00-20:00,OSM,True,False,True,True,3.3209999999999997,True,60,['has_schedule'],has_schedule,aduana del puerto de barcelona tourist_attraction attraction building has_schedule,82,True,1,True,60,4.5,0.57,0.7973403295388374,0.8095238095238094,0.5425531914893618,0.45454545454545453,0.762168,
6865,Observatorio Fabra,tourist_attraction,attraction,41.4184,2.12408,Barcelona,astronomical observatory,4.5,0.5037655860349127,,,False,False,False,False,2.805960224438903,False,60,[],,observatorio fabra tourist_attraction attraction astronomical observatory,73,True,2,True,60,4.5,0.5037655860349127,0.528325403792438,0.8095238095238094,0.47209104897331144,0.45454545454545453,0.59019,
6879,Casa Mulleras,cultural,museum,41.3912,2.16511,Barcelona,building,4.5,0.5037655860349127,,,False,False,False,False,2.805960224438903,False,120,['culture' 'indoor' 'long_visit'],culture|indoor|long_visit,casa mulleras cultural museum building culture|indoor|long_visit,64,True,1,True,120,4.5,0.5037655860349127,0.528325403792438,0.8095238095238094,0.47209104897331144,1.0,0.59019,
6880,Casa Lleó Morera,cultural,museum,41.3911,2.16523,Barcelona,residential building,4.0,0.57,Mo-Sa 08:30-20:30; Su 09:00-15:00,OSM,True,False,True,True,2.9709999999999996,True,120,['culture' 'has_schedule' 'indoor' 'long_visit'],culture|has_schedule|indoor|long_visit,casa lleó morera cultural museum residential building culture|has_schedule|indoor|long_visit,92,True,1,True,120,4.0,0.57,0.6145287711331495,0.5714285714285714,0.5425531914893618,1.0,0.592957,
6918,Plaza de Cataluña,tourist_attraction,attraction,41.3869,2.17011,Barcelona,square,4.7,0.5037655860349127,,,False,False,False,False,2.9249602244389026,False,60,[],,plaza de cataluña tourist_attraction attraction square,54,True,1,True,60,4.7,0.5037655860349127,0.5904813336503717,0.9047619047619047,0.47209104897331144,0.45454545454545453,0.651293,
6934,Monasterio de Santa Ana (Barcelona),tourist_attraction,attraction,41.3859,2.17136,Barcelona,monastery,4.3,0.49,24/7,OSM,True,True,True,True,3.1569999999999996,True,60,['always_open' 'has_schedule'],always_open|has_schedule,monasterio de santa ana (barcelona) tourist_attraction attraction monastery always_open|has_schedule,100,True,1,True,60,4.3,0.49,0.711680056457315,0.7142857142857141,0.4574468085106383,0.45454545454545453,0.674196,
6935,Palacio de la Generalidad de Cataluña,historic,castle,41.3831,2.17643,Barcelona,government building,4.4,0.58,"Mo-Fr 09:30-18:30; Sa 09:30-17:15; Su,PH 14:00-17:00",OSM,True,False,True,True,3.254,True,90,['has_schedule' 'historic' 'long_visit' 'touristic'],has_schedule|historic|long_visit|touristic,palacio de la generalidad de cataluña historic castle government building has_schedule|historic|long_visit|touristic,116,True,1,True,90,4.4,0.58,0.7623449740726058,0.761904761904762,0.5531914893617021,0.7272727272727273,0.730862,
6946,Catedral de la Santa Cruz y Santa Eulalia de Barcelona,religious,cathedral,41.3839,2.17624,Barcelona,Catholic cathedral,4.4,0.5037655860349127,,,False,False,False,False,2.746460224438903,False,60,['historic' 'religious'],historic|religious,catedral de la santa cruz y santa eulalia de barcelona religious cathedral catholic cathedral historic|religious,112,True,1,True,60,4.4,0.5037655860349127,0.4972474388634711,0.761904761904762,0.47209104897331144,0.45454545454545453,0.559638,
6963,Lonja de Barcelona,tourist_attraction,attraction,41.3822,2.18248,Barcelona,lonja,3.8,0.45,"PH,Mo-Su 09:30-23:00",OSM,True,False,True,True,2.795,True,60,['has_schedule'],has_schedule,lonja de barcelona tourist_attraction attraction lonja has_schedule,67,True,1,True,60,3.8,0.45,0.5226006731920039,0.47619047619047605,0.41489361702127664,0.45454545454545453,0.494842,
6989,La Boquería,tourist_attraction,attraction,41.3816,2.1714,Barcelona,Marketplace,4.5,0.5037655860349127,,,False,False,False,False,2.805960224438903,False,60,[],,la boquería tourist_attraction attraction marketplace,53,True,1,True,60,4.5,0.5037655860349127,0.528325403792438,0.8095238095238094,0.47209104897331144,0.45454545454545453,0.59019,
7000,Hospital de la Santa Cruz y San Pablo,tourist_attraction,attraction,41.4136,2.17464,Barcelona,monument,3.8,0.5037655860349127,,,False,False,False,False,2.3894602244389023,False,60,[],,hospital de la santa cruz y san pablo tourist_attraction attraction monument,76,True,4,True,60,3.8,0.5037655860349127,0.3107796492896692,0.47619047619047605,0.47209104897331144,0.45454545454545453,0.376329,
7006,Plaza Real,tourist_attraction,attraction,41.3801,2.17528,Barcelona,porticoed square,4.1,0.41,Mo-Su 08:00-02:00,OSM,True,False,True,True,2.9929999999999994,True,60,['has_schedule'],has_schedule,plaza real tourist_attraction attraction porticoed square has_schedule,70,True,1,True,60,4.1,0.41,0.6260197833757927,0.6190476190476188,0.3723404255319149,0.45454545454545453,0.586225,
7017,Casa de los Canónigos,tourist_attraction,attraction,41.3834,2.17661,Barcelona,building,4.1,0.5037655860349127,,,False,False,False,False,2.5679602244389024,False,60,[],,casa de los canónigos tourist_attraction attraction building,60,True,1,True,60,4.1,0.5037655860349127,0.40401354407657003,0.6190476190476188,0.47209104897331144,0.45454545454545453,0.467984,
7019,Templo Expiatorio de la Sagrada Familia,religious,cathedral,41.4035,2.17437,Barcelona,minor basilica,4.4,0.5037655860349127,,,False,False,False,False,2.746460224438903,False,60,['historic' 'religious'],historic|religious,templo expiatorio de la sagrada familia religious cathedral minor basilica historic|religious,93,True,3,True,60,4.4,0.5037655860349127,0.4972474388634711,0.761904761904762,0.47209104897331144,0.45454545454545453,0.559638,
